   W           E          ReE0+           ImE0+           ReE0-           ImE0-           ReM0+           ImM0+           ReM0-           ImM0-           ReE1+           ImE1+           ReE1-           ImE1-           ReM1+           ImM1+           ReM1-           ImM1-           ReE2+           ImE2+           ReE2-           ImE2-           ReM2+           ImM2+           ReM2-           ImM2-           ReE3+           ImE3+           ReE3-           ImE3-           ReM3+           ImM3+           ReM3-           ImM3-           ReE4+           ImE4+           ReE4-           ImE4-           ReM4+           ImM4+           ReM4-           ImM4-           ReE5+           ImE5+           ReE5-           ImE5-           ReM5+           ImM5+           ReM5-           ImM5-                
  2305.000  2362.146    0.197415E+00   -0.344798E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.222120E+00   -0.119277E+00    0.000000E+00    0.000000E+00    0.195160E+00   -0.755595E+00    0.123909E+00    0.248592E+00   -0.230589E-01   -0.301921E-01   -0.464507E+00   -0.511075E+00    0.313892E+00    0.231807E-01    0.118776E+00    0.481186E-01   -0.538954E-01    0.925353E-02   -0.183981E+00   -0.758247E-01    0.786160E-01   -0.167048E-01    0.114933E+00   -0.226429E-01    0.427386E-01   -0.968714E-02    0.618720E-02   -0.156300E-01    0.125912E+00    0.681209E-01    0.628577E-01   -0.151133E-01    0.000000E+00    0.000000E+00   -0.395888E-01   -0.931457E-04    0.000000E+00    0.000000E+00    0.222884E-01   -0.222069E-02
  2310.000  2374.442    0.195347E+00   -0.327546E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.220236E+00   -0.116901E+00    0.000000E+00    0.000000E+00    0.183186E+00   -0.758202E+00    0.121220E+00    0.247237E+00   -0.227794E-01   -0.295737E-01   -0.457448E+00   -0.505788E+00    0.313608E+00    0.222260E-01    0.116650E+00    0.480392E-01   -0.534785E-01    0.901604E-02   -0.184539E+00   -0.748299E-01    0.781679E-01   -0.169512E-01    0.113902E+00   -0.223634E-01    0.419380E-01   -0.930619E-02    0.637979E-02   -0.154827E-01    0.125034E+00    0.658486E-01    0.585657E-01   -0.151123E-01    0.000000E+00    0.000000E+00   -0.397877E-01   -0.773711E-04    0.000000E+00    0.000000E+00    0.223021E-01   -0.225810E-02
  2315.000  2386.765    0.193118E+00   -0.310689E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.218317E+00   -0.114539E+00    0.000000E+00    0.000000E+00    0.170860E+00   -0.760668E+00    0.118553E+00    0.245951E+00   -0.225001E-01   -0.289657E-01   -0.450445E+00   -0.500542E+00    0.313256E+00    0.212928E-01    0.114544E+00    0.479291E-01   -0.530566E-01    0.878885E-02   -0.185046E+00   -0.738338E-01    0.777039E-01   -0.171905E-01    0.112868E+00   -0.220853E-01    0.411425E-01   -0.893919E-02    0.655884E-02   -0.153267E-01    0.124093E+00    0.635306E-01    0.541038E-01   -0.151085E-01    0.000000E+00    0.000000E+00   -0.399768E-01   -0.623142E-04    0.000000E+00    0.000000E+00    0.223095E-01   -0.230428E-02
  2320.000  2399.115    0.190731E+00   -0.294225E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.216364E+00   -0.112191E+00    0.000000E+00    0.000000E+00    0.158198E+00   -0.762996E+00    0.115908E+00    0.244732E+00   -0.222211E-01   -0.283680E-01   -0.443499E+00   -0.495338E+00    0.312837E+00    0.203806E-01    0.112457E+00    0.477896E-01   -0.526305E-01    0.857146E-02   -0.185502E+00   -0.728370E-01    0.772247E-01   -0.174229E-01    0.111830E+00   -0.218088E-01    0.403526E-01   -0.858572E-02    0.672477E-02   -0.151630E-01    0.123088E+00    0.611679E-01    0.494723E-01   -0.151022E-01    0.000000E+00    0.000000E+00   -0.401562E-01   -0.479962E-04    0.000000E+00    0.000000E+00    0.223113E-01   -0.235965E-02
  2325.000  2411.492    0.188189E+00   -0.278152E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.214381E+00   -0.109859E+00    0.000000E+00    0.000000E+00    0.145216E+00   -0.765187E+00    0.113285E+00    0.243578E+00   -0.219424E-01   -0.277804E-01   -0.436613E+00   -0.490176E+00    0.312351E+00    0.194892E-01    0.110390E+00    0.476219E-01   -0.522010E-01    0.836335E-02   -0.185909E+00   -0.718399E-01    0.767309E-01   -0.176483E-01    0.110790E+00   -0.215337E-01    0.395689E-01   -0.824536E-02    0.687799E-02   -0.149923E-01    0.122018E+00    0.587618E-01    0.446714E-01   -0.150935E-01    0.000000E+00    0.000000E+00   -0.403260E-01   -0.344344E-04    0.000000E+00    0.000000E+00    0.223085E-01   -0.242457E-02
  2330.000  2423.895    0.185496E+00   -0.262468E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.212369E+00   -0.107543E+00    0.000000E+00    0.000000E+00    0.131930E+00   -0.767244E+00    0.110685E+00    0.242486E+00   -0.216644E-01   -0.272027E-01   -0.429787E+00   -0.485055E+00    0.311802E+00    0.186181E-01    0.108343E+00    0.474273E-01   -0.517685E-01    0.816403E-02   -0.186267E+00   -0.708431E-01    0.762232E-01   -0.178666E-01    0.109747E+00   -0.212603E-01    0.387918E-01   -0.791772E-02    0.701892E-02   -0.148153E-01    0.120884E+00    0.563134E-01    0.397012E-01   -0.150824E-01    0.000000E+00    0.000000E+00   -0.404862E-01   -0.216421E-04    0.000000E+00    0.000000E+00    0.223017E-01   -0.249931E-02
  2335.000  2436.325    0.182657E+00   -0.247171E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.210331E+00   -0.105244E+00    0.000000E+00    0.000000E+00    0.118355E+00   -0.769169E+00    0.108106E+00    0.241454E+00   -0.213870E-01   -0.266349E-01   -0.423022E+00   -0.479978E+00    0.311191E+00    0.177670E-01    0.106317E+00    0.472071E-01   -0.513336E-01    0.797303E-02   -0.186577E+00   -0.698470E-01    0.757022E-01   -0.180779E-01    0.108702E+00   -0.209885E-01    0.380218E-01   -0.760240E-02    0.714799E-02   -0.146327E-01    0.119685E+00    0.538238E-01    0.345622E-01   -0.150691E-01    0.000000E+00    0.000000E+00   -0.406368E-01   -0.962837E-05    0.000000E+00    0.000000E+00    0.222919E-01   -0.258411E-02
  2340.000  2448.781    0.179676E+00   -0.232258E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.208270E+00   -0.102963E+00    0.000000E+00    0.000000E+00    0.104507E+00   -0.770963E+00    0.105551E+00    0.240480E+00   -0.211104E-01   -0.260769E-01   -0.416319E+00   -0.474943E+00    0.310519E+00    0.169355E-01    0.104311E+00    0.469622E-01   -0.508968E-01    0.778990E-02   -0.186840E+00   -0.688520E-01    0.751686E-01   -0.182822E-01    0.107655E+00   -0.207184E-01    0.372592E-01   -0.729900E-02    0.726562E-02   -0.144452E-01    0.118421E+00    0.512941E-01    0.292547E-01   -0.150536E-01    0.000000E+00    0.000000E+00   -0.407780E-01    0.160149E-05    0.000000E+00    0.000000E+00    0.222800E-01   -0.267912E-02
  2345.000  2461.264    0.176557E+00   -0.217727E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.206186E+00   -0.100701E+00    0.000000E+00    0.000000E+00    0.903999E-01   -0.772629E+00    0.103018E+00    0.239562E+00   -0.208347E-01   -0.255284E-01   -0.409677E+00   -0.469952E+00    0.309788E+00    0.161233E-01    0.102327E+00    0.466940E-01   -0.504585E-01    0.761419E-02   -0.187059E+00   -0.678586E-01    0.746230E-01   -0.184795E-01    0.106608E+00   -0.204501E-01    0.365045E-01   -0.700715E-02    0.737224E-02   -0.142533E-01    0.117092E+00    0.487254E-01    0.237791E-01   -0.150361E-01    0.000000E+00    0.000000E+00   -0.409098E-01    0.120462E-04    0.000000E+00    0.000000E+00    0.222668E-01   -0.278443E-02
  2350.000  2473.774    0.173305E+00   -0.203575E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.204082E+00   -0.984591E-01    0.000000E+00    0.000000E+00    0.760499E-01   -0.774168E+00    0.100509E+00    0.238697E+00   -0.205601E-01   -0.249894E-01   -0.403098E+00   -0.465004E+00    0.308999E+00    0.153301E-01    0.100364E+00    0.464034E-01   -0.500192E-01    0.744550E-02   -0.187232E+00   -0.668672E-01    0.740660E-01   -0.186698E-01    0.105559E+00   -0.201836E-01    0.357579E-01   -0.672648E-02    0.746827E-02   -0.140575E-01    0.115697E+00    0.461189E-01    0.181359E-01   -0.150165E-01    0.000000E+00    0.000000E+00   -0.410322E-01    0.217081E-04    0.000000E+00    0.000000E+00    0.222532E-01   -0.290004E-02
  2355.000  2486.310    0.169924E+00   -0.189799E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.201960E+00   -0.962370E-01    0.000000E+00    0.000000E+00    0.614709E-01   -0.775582E+00    0.980224E-01    0.237884E+00   -0.202866E-01   -0.244597E-01   -0.396581E+00   -0.460099E+00    0.308155E+00    0.145555E-01    0.984231E-01    0.460916E-01   -0.495791E-01    0.728343E-02   -0.187363E+00   -0.658784E-01    0.734981E-01   -0.188531E-01    0.104510E+00   -0.199189E-01    0.350199E-01   -0.645661E-02    0.755412E-02   -0.138584E-01    0.114238E+00    0.434755E-01    0.123256E-01   -0.149950E-01    0.000000E+00    0.000000E+00   -0.411452E-01    0.305934E-04    0.000000E+00    0.000000E+00    0.222403E-01   -0.302588E-02
  2360.000  2498.873    0.166418E+00   -0.176397E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.199822E+00   -0.940358E-01    0.000000E+00    0.000000E+00    0.466772E-01   -0.776873E+00    0.955590E-01    0.237121E+00   -0.200143E-01   -0.239393E-01   -0.390126E+00   -0.455237E+00    0.307256E+00    0.137992E-01    0.965038E-01    0.457596E-01   -0.491386E-01    0.712760E-02   -0.187451E+00   -0.648924E-01    0.729201E-01   -0.190295E-01    0.103460E+00   -0.196562E-01    0.342906E-01   -0.619718E-02    0.763021E-02   -0.136564E-01    0.112713E+00    0.407965E-01    0.634864E-02   -0.149715E-01    0.000000E+00    0.000000E+00   -0.412491E-01    0.387116E-04    0.000000E+00    0.000000E+00    0.222289E-01   -0.316180E-02
  2365.000  2511.463    0.162794E+00   -0.163366E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.197669E+00   -0.918561E-01    0.000000E+00    0.000000E+00    0.316829E-01   -0.778042E+00    0.931187E-01    0.236406E+00   -0.197434E-01   -0.234279E-01   -0.383735E+00   -0.450418E+00    0.306304E+00    0.130609E-01    0.946065E-01    0.454085E-01   -0.486979E-01    0.697767E-02   -0.187497E+00   -0.639097E-01    0.723323E-01   -0.191989E-01    0.102411E+00   -0.193954E-01    0.335703E-01   -0.594785E-02    0.769694E-02   -0.134519E-01    0.111123E+00    0.380828E-01    0.205746E-03   -0.149461E-01    0.000000E+00    0.000000E+00   -0.413437E-01    0.460758E-04    0.000000E+00    0.000000E+00    0.222200E-01   -0.330756E-02
  2370.000  2524.079    0.159054E+00   -0.150701E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.195504E+00   -0.896985E-01    0.000000E+00    0.000000E+00    0.165017E-01   -0.779091E+00    0.907016E-01    0.235736E+00   -0.194739E-01   -0.229255E-01   -0.377406E+00   -0.445641E+00    0.305300E+00    0.123404E-01    0.927316E-01    0.450392E-01   -0.482574E-01    0.683330E-02   -0.187503E+00   -0.629308E-01    0.717355E-01   -0.193614E-01    0.101363E+00   -0.191367E-01    0.328593E-01   -0.570827E-02    0.775470E-02   -0.132455E-01    0.109468E+00    0.353354E-01   -0.610250E-02   -0.149190E-01    0.000000E+00    0.000000E+00   -0.414293E-01    0.527018E-04    0.000000E+00    0.000000E+00    0.222145E-01   -0.346284E-02
  2375.000  2536.722    0.155205E+00   -0.138400E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   -0.193327E+00   -0.875634E-01    0.000000E+00    0.000000E+00    0.114713E-02   -0.780023E+00    0.883076E-01    0.235110E+00   -0.192060E-01   -0.224320E-01   -0.371140E+00   -0.440907E+00    0.304247E+00    0.116373E-01    0.908790E-01    0.446526E-01   -0.478171E-01    0.669418E-02   -0.187470E+00   -0.619559E-01    0.711301E-01   -0.195170E-01    0.100315E+00   -0.188800E-01    0.321578E-01   -0.547811E-02    0.780388E-02   -0.130374E-01    0.107747E+00    0.325555E-01   -0.125754E-01   -0.148900E-01    0.000000E+00    0.000000E+00   -0.415059E-01    0.586087E-04    0.000000E+00    0.000000E+00    0.222132E-01   -0.362726E-02
