#############################################################################################################
# Bonn-Gatchina 2018 eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
#############################################################################################################
   W             ReE0+                ImE0+              ReE0-               ImE0-               ReM0+               ImM0+               ReM0-               ImM0-               ReE1+               ImE1+               ReE1-              ImE1-                ReM1+               ImM1+               ReM1-               ImM1-               ReE2+               ImE2+               ReE2-              ImE2-                ReM2+               ImM2+               ReM2-               ImM2-                ReE3+              ImE3+               ReE3-               ImE3-               ReM3+               ImM3+               ReM3-               ImM3-               ReE4+               ImE4+              ReE4-                ImE4-                ReM4+               ImM4+              ReM4-               ImM4-               ReE5+               ImE5+               ReE5-               ImE5-               ReM5+               ImM5+               ReM5-               ImM5-               ReE6+               ImE6+               ReE6-               ImE6-               ReM6+               ImM6+               ReM6-               ImM6-               ReE7+               ImE7+               ReE7-               ImE7-               ReM7+               ImM7+               ReM7-               ImM7-                        
  2120.00      0.80054979E+00     -0.86116750E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48758011E+00     -0.20580493E+00      0.00000000E+00      0.00000000E+00     -0.37174519E+00     -0.46402854E+00     -0.87844213E+00      0.37224116E+00      0.42736912E-01     -0.17314745E+00     -0.19802087E+00     -0.30722336E+00      0.92472506E-01     -0.98518567E-01      0.31519179E+00     -0.25525399E-01      0.90181183E-02     -0.11536346E+00      0.30554005E+00     -0.96677376E-01     -0.32554887E-01     -0.12736183E+00      0.14307548E+00     -0.15683431E+00     -0.13831625E-02     -0.82807138E-02     -0.10066539E-01     -0.10068901E+00      0.26497318E-01      0.32968809E-01     -0.22776738E-03     -0.20127399E+00      0.60880694E-03     -0.52539691E-02      0.48751710E-02     -0.60738896E-02     -0.10713743E-01     -0.28772887E-03     -0.76068275E-02     -0.15077157E-01      0.19553730E-03     -0.34556654E-02     -0.12239253E-02     -0.32818914E-02     -0.37440127E-02      0.35410663E-02     -0.63119522E-02     -0.56021144E-02     -0.14763379E-04     -0.20199089E-02      0.13733082E-03     -0.10196883E-02     -0.35631480E-02      0.31614580E-02     -0.18066889E-02     -0.27492032E-02
  2125.00      0.78406339E+00     -0.84629588E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48725245E+00     -0.19877452E+00      0.00000000E+00      0.00000000E+00     -0.35940049E+00     -0.45990128E+00     -0.86179115E+00      0.34796034E+00      0.44066773E-01     -0.17146953E+00     -0.19096306E+00     -0.32923777E+00      0.92267979E-01     -0.96390471E-01      0.31011781E+00     -0.20323544E-01      0.11130455E-01     -0.11520762E+00      0.30811548E+00     -0.93924399E-01     -0.29351901E-01     -0.12552155E+00      0.14512386E+00     -0.15303883E+00     -0.14529110E-02     -0.83197146E-02     -0.78592597E-02     -0.10026467E+00      0.26450796E-01      0.33733816E-01      0.54076666E-02     -0.20289324E+00      0.60565926E-03     -0.52572225E-02      0.50097635E-02     -0.61400942E-02     -0.10684017E-01     -0.20862042E-03     -0.74498001E-02     -0.15218713E-01      0.20201913E-03     -0.34719235E-02     -0.12412523E-02     -0.33477193E-02     -0.37229889E-02      0.35203011E-02     -0.63901956E-02     -0.56869883E-02     -0.93885675E-05     -0.20391844E-02      0.14019463E-03     -0.10408445E-02     -0.36463167E-02      0.31430965E-02     -0.18878170E-02     -0.27641987E-02
  2130.00      0.76756257E+00     -0.83178833E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48676866E+00     -0.19185503E+00      0.00000000E+00      0.00000000E+00     -0.34729805E+00     -0.45572991E+00     -0.84253176E+00      0.32714871E+00      0.45329964E-01     -0.16978035E+00     -0.18256910E+00     -0.35060383E+00      0.91955473E-01     -0.94346910E-01      0.30494724E+00     -0.15146161E-01      0.13209467E-01     -0.11496250E+00      0.31051077E+00     -0.91046981E-01     -0.26259249E-01     -0.12348887E+00      0.14698194E+00     -0.14912003E+00     -0.15226729E-02     -0.83606929E-02     -0.56947903E-02     -0.99699740E-01      0.26381756E-01      0.34495552E-01      0.11120524E-01     -0.20416793E+00      0.60192056E-03     -0.52603133E-02      0.51459044E-02     -0.62045266E-02     -0.10655276E-01     -0.12277149E-03     -0.72861367E-02     -0.15354716E-01      0.20832229E-03     -0.34877086E-02     -0.12583062E-02     -0.34138757E-02     -0.36987913E-02      0.35007773E-02     -0.64653573E-02     -0.57727687E-02     -0.39697415E-05     -0.20581854E-02      0.14317360E-03     -0.10621715E-02     -0.37284410E-02      0.31236913E-02     -0.19687987E-02     -0.27798481E-02
  2135.00      0.75105953E+00     -0.81765481E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48613658E+00     -0.18504670E+00      0.00000000E+00      0.00000000E+00     -0.33543707E+00     -0.45152863E+00     -0.82134745E+00      0.31009389E+00      0.46528141E-01     -0.16808218E+00     -0.17290140E+00     -0.37123402E+00      0.91543688E-01     -0.92388841E-01      0.29967111E+00     -0.10006035E-01      0.15249694E-01     -0.11463143E+00      0.31272012E+00     -0.88060703E-01     -0.23291795E-01     -0.12127292E+00      0.14864418E+00     -0.14509431E+00     -0.15923665E-02     -0.84036615E-02     -0.35844173E-02     -0.98999989E-01      0.26290183E-01      0.35253352E-01      0.16880375E-01     -0.20509404E+00      0.59759998E-03     -0.52632760E-02      0.52835476E-02     -0.62671513E-02     -0.10627855E-01     -0.30182266E-04     -0.71160893E-02     -0.15484951E-01      0.21444159E-03     -0.35030312E-02     -0.12750769E-02     -0.34803472E-02     -0.36715194E-02      0.34826131E-02     -0.65374350E-02     -0.58593829E-02      0.14904124E-05     -0.20769126E-02      0.14627463E-03     -0.10836692E-02     -0.38095232E-02      0.31032976E-02     -0.20496178E-02     -0.27961602E-02
  2140.00      0.73457251E+00     -0.80390109E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48536145E+00     -0.17834918E+00      0.00000000E+00      0.00000000E+00     -0.32381468E+00     -0.44730942E+00     -0.79894255E+00      0.29692845E+00      0.47662906E-01     -0.16637739E+00     -0.16203315E+00     -0.39104592E+00      0.91042124E-01     -0.90518716E-01      0.29428388E+00     -0.49174226E-02      0.17246525E-01     -0.11421863E+00      0.31473825E+00     -0.84981070E-01     -0.20460242E-01     -0.11888606E+00      0.15010615E+00     -0.14097834E+00     -0.16619122E-02     -0.84486237E-02     -0.15384402E-02     -0.98172025E-01      0.26176325E-01      0.36006268E-01      0.22657345E-01     -0.20567047E+00      0.59270382E-03     -0.52661434E-02      0.54226114E-02     -0.63279121E-02     -0.10601878E-01      0.69038367E-04     -0.69397318E-02     -0.15609220E-01      0.22036846E-03     -0.35178992E-02     -0.12915547E-02     -0.35471027E-02     -0.36411328E-02      0.34658624E-02     -0.66062813E-02     -0.59467700E-02      0.69884722E-05     -0.20953648E-02      0.14950095E-03     -0.11053309E-02     -0.38894587E-02      0.30819243E-02     -0.21301664E-02     -0.28131571E-02
  2145.00      0.71813870E+00     -0.79052015E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48444979E+00     -0.17176433E+00      0.00000000E+00      0.00000000E+00     -0.31242797E+00     -0.44308257E+00     -0.77600769E+00      0.28763347E+00      0.48737691E-01     -0.16466981E+00     -0.15006609E+00     -0.40994860E+00      0.90463962E-01     -0.88742690E-01      0.28878137E+00      0.10399051E-03      0.19196841E-01     -0.11373228E+00      0.31656317E+00     -0.81824610E-01     -0.17772669E-01     -0.11635007E+00      0.15136497E+00     -0.13678795E+00     -0.17312268E-02     -0.84955824E-02      0.43393458E-03     -0.97225080E-01      0.26040008E-01      0.36753789E-01      0.28422043E-01     -0.20590318E+00      0.58724635E-03     -0.52689565E-02      0.55630594E-02     -0.63867916E-02     -0.10577825E-01      0.17493276E-03     -0.67574742E-02     -0.15727299E-01      0.22609273E-03     -0.35323182E-02     -0.13077308E-02     -0.36141242E-02     -0.36078475E-02      0.34506915E-02     -0.66719844E-02     -0.60348403E-02      0.12523069E-04     -0.21135456E-02      0.15286563E-03     -0.11271626E-02     -0.39683082E-02      0.30596530E-02     -0.22104854E-02     -0.28308263E-02
  2150.00      0.70175324E+00     -0.77752635E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48338010E+00     -0.16494283E+00      0.00000000E+00      0.00000000E+00     -0.30168617E+00     -0.43895217E+00     -0.75317026E+00      0.28205695E+00      0.49753226E-01     -0.16295999E+00     -0.13707033E+00     -0.42788988E+00      0.89816206E-01     -0.87055645E-01      0.28316217E+00      0.50439397E-02      0.21095928E-01     -0.11317350E+00      0.31837425E+00     -0.78373557E-01     -0.15240137E-01     -0.11366982E+00      0.15255479E+00     -0.13226964E+00     -0.18001445E-02     -0.85446468E-02      0.23244431E-02     -0.96167163E-01      0.25881871E-01      0.37494739E-01      0.34145711E-01     -0.20579619E+00      0.58116275E-03     -0.52716435E-02      0.57047080E-02     -0.64436114E-02     -0.10555773E-01      0.28741965E-03     -0.65692084E-02     -0.15839139E-01      0.23166441E-03     -0.35463709E-02     -0.13234551E-02     -0.36817192E-02     -0.35714540E-02      0.34370204E-02     -0.67343706E-02     -0.61234655E-02      0.18045154E-04     -0.21313913E-02      0.15631247E-03     -0.11490806E-02     -0.40459795E-02      0.30365413E-02     -0.22903781E-02     -0.28492681E-02
  2155.00      0.68543055E+00     -0.76491936E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48223728E+00     -0.15892609E+00      0.00000000E+00      0.00000000E+00     -0.29034199E+00     -0.43465653E+00     -0.73098614E+00      0.27994157E+00      0.50710901E-01     -0.16124918E+00     -0.12313616E+00     -0.44481191E+00      0.89105296E-01     -0.85456019E-01      0.27742576E+00      0.98869273E-02      0.22940623E-01     -0.11254729E+00      0.31962681E+00     -0.75339156E-01     -0.12871163E-01     -0.11085843E+00      0.15327180E+00     -0.12825027E+00     -0.18687849E-02     -0.85955481E-02      0.41257349E-02     -0.95007470E-01      0.25701660E-01      0.38228838E-01      0.39801165E-01     -0.20535906E+00      0.57462119E-03     -0.52744504E-02      0.58477079E-02     -0.64986160E-02     -0.10535898E-01      0.40624327E-03     -0.63754130E-02     -0.15944307E-01      0.23695230E-03     -0.35599016E-02     -0.13390129E-02     -0.37492010E-02     -0.35322783E-02      0.34251739E-02     -0.67933726E-02     -0.62127350E-02      0.23650588E-04     -0.21490360E-02      0.15997400E-03     -0.11712511E-02     -0.41223541E-02      0.30124953E-02     -0.23699272E-02     -0.28683404E-02
  2160.00      0.66919316E+00     -0.75269568E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.48094746E+00     -0.15267310E+00      0.00000000E+00      0.00000000E+00     -0.27963288E+00     -0.43048047E+00     -0.70991415E+00      0.28095019E+00      0.51613282E-01     -0.15953999E+00     -0.10836535E+00     -0.46066344E+00      0.88340961E-01     -0.83945177E-01      0.27157410E+00      0.14618094E-01      0.24728414E-01     -0.11185969E+00      0.32086773E+00     -0.72039802E-01     -0.10671245E-01     -0.10793318E+00      0.15392189E+00     -0.12393356E+00     -0.19369143E-02     -0.86484760E-02      0.58322751E-02     -0.93756624E-01      0.25499695E-01      0.38955170E-01      0.45363011E-01     -0.20460439E+00      0.56751655E-03     -0.52772509E-02      0.59918422E-02     -0.65515762E-02     -0.10518649E-01      0.53151037E-03     -0.61762492E-02     -0.16042801E-01      0.24204631E-03     -0.35730486E-02     -0.13542978E-02     -0.38166343E-02     -0.34903100E-02      0.34151135E-02     -0.68489885E-02     -0.63027080E-02      0.29256597E-04     -0.21663733E-02      0.16376124E-03     -0.11935425E-02     -0.41975287E-02      0.29876920E-02     -0.24490305E-02     -0.28881587E-02
  2165.00      0.65305502E+00     -0.74085347E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.47954288E+00     -0.14652917E+00      0.00000000E+00      0.00000000E+00     -0.26913633E+00     -0.42633874E+00     -0.69030902E+00      0.28469742E+00      0.52462425E-01     -0.15783408E+00     -0.92854904E-01     -0.47540839E+00      0.87531633E-01     -0.82521952E-01      0.26561111E+00      0.19223494E-01      0.26457080E-01     -0.11111559E+00      0.32191778E+00     -0.68720560E-01     -0.86453067E-02     -0.10490816E+00      0.15437377E+00     -0.11960450E+00     -0.20043988E-02     -0.87034929E-02      0.74397653E-02     -0.92424951E-01      0.25276506E-01      0.39672806E-01      0.50808498E-01     -0.20354643E+00      0.55984552E-03     -0.52800576E-02      0.61369830E-02     -0.66023863E-02     -0.10504387E-01      0.66321241E-03     -0.59720109E-02     -0.16134430E-01      0.24692781E-03     -0.35858043E-02     -0.13691199E-02     -0.38845697E-02     -0.34454866E-02      0.34068600E-02     -0.69012110E-02     -0.63928130E-02      0.34892343E-04     -0.21834482E-02      0.16769278E-03     -0.12159705E-02     -0.42715144E-02      0.29621735E-02     -0.25277403E-02     -0.29086493E-02
  2170.00      0.63702569E+00     -0.72938582E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.47802766E+00     -0.14049531E+00      0.00000000E+00      0.00000000E+00     -0.25884247E+00     -0.42224394E+00     -0.67242874E+00      0.29077967E+00      0.53259559E-01     -0.15613190E+00     -0.76703576E-01     -0.48901911E+00      0.86684366E-01     -0.81183324E-01      0.25954340E+00      0.23688528E-01      0.28125311E-01     -0.11032036E+00      0.32278121E+00     -0.65394603E-01     -0.67957419E-02     -0.10179838E+00      0.15463182E+00     -0.11527614E+00     -0.20713467E-02     -0.87603406E-02      0.89447075E-02     -0.91022217E-01      0.25031966E-01      0.40381399E-01      0.56117202E-01     -0.20220149E+00      0.55170175E-03     -0.52830043E-02      0.62832318E-02     -0.66512478E-02     -0.10492847E-01      0.80090376E-03     -0.57626525E-02     -0.16219033E-01      0.25156998E-03     -0.35981530E-02     -0.13836381E-02     -0.39526089E-02     -0.33980506E-02      0.34006272E-02     -0.69500182E-02     -0.64831974E-02      0.40525510E-04     -0.22002200E-02      0.17189394E-03     -0.12385196E-02     -0.43440592E-02      0.29358813E-02     -0.26057565E-02     -0.29299452E-02
  2175.00      0.62112254E+00     -0.71829017E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.47640676E+00     -0.13457090E+00      0.00000000E+00      0.00000000E+00     -0.24874577E+00     -0.41820304E+00     -0.65644172E+00      0.29878496E+00      0.54006855E-01     -0.15443554E+00     -0.60012186E-01     -0.50147658E+00      0.85805658E-01     -0.79928013E-01      0.25337775E+00      0.28000865E-01      0.29731547E-01     -0.10947909E+00      0.32346258E+00     -0.62073746E-01     -0.51257348E-02     -0.98618298E-01      0.15470099E+00     -0.11096173E+00     -0.21375409E-02     -0.88191698E-02      0.10345103E-01     -0.89559331E-01      0.24766551E-01      0.41080040E-01      0.61270050E-01     -0.20058756E+00      0.54304560E-03     -0.52860525E-02      0.64303908E-02     -0.66979755E-02     -0.10484705E-01      0.94473095E-03     -0.55487188E-02     -0.16296437E-01      0.25598245E-03     -0.36101245E-02     -0.13977831E-02     -0.40208006E-02     -0.33480334E-02      0.33964304E-02     -0.69953737E-02     -0.65737793E-02      0.46172857E-04     -0.22167184E-02      0.17604833E-03     -0.12612664E-02     -0.44153323E-02      0.29089526E-02     -0.26831240E-02     -0.29519122E-02
  2180.00      0.60535432E+00     -0.70755884E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.47468439E+00     -0.12875463E+00      0.00000000E+00      0.00000000E+00     -0.23883393E+00     -0.41422229E+00     -0.64243558E+00      0.30832821E+00      0.54706071E-01     -0.15274567E+00     -0.42876292E-01     -0.51277461E+00      0.84902722E-01     -0.78753296E-01      0.24712278E+00      0.32149153E-01      0.31275367E-01     -0.10859671E+00      0.32396757E+00     -0.58768431E-01     -0.36353177E-02     -0.95382070E-01      0.15458757E+00     -0.10667241E+00     -0.22029423E-02     -0.88799253E-02      0.11640209E-01     -0.88046040E-01      0.24480655E-01      0.41768102E-01      0.66252278E-01     -0.19872341E+00      0.53389802E-03     -0.52892369E-02      0.65784215E-02     -0.67425788E-02     -0.10480018E-01      0.10944941E-02     -0.53302775E-02     -0.16366538E-01      0.26015674E-03     -0.36217244E-02     -0.14115636E-02     -0.40891172E-02     -0.32954466E-02      0.33943313E-02     -0.70371919E-02     -0.66644963E-02      0.51826496E-04     -0.22329373E-02      0.18047608E-03     -0.12841169E-02     -0.44852340E-02      0.28813915E-02     -0.27599411E-02     -0.29746532E-02
  2185.00      0.58973467E+00     -0.69718763E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.47286537E+00     -0.12304704E+00      0.00000000E+00      0.00000000E+00     -0.22909905E+00     -0.41030860E+00     -0.63044470E+00      0.31905312E+00      0.55358830E-01     -0.15106359E+00     -0.25393870E-01     -0.52291215E+00      0.83980828E-01     -0.77656425E-01      0.24078888E+00      0.36122617E-01      0.32756249E-01     -0.10767831E+00      0.32430241E+00     -0.55489143E-01     -0.23245072E-02     -0.92103952E-01      0.15429806E+00     -0.10241944E+00     -0.22674609E-02     -0.89425819E-02      0.12829940E-01     -0.86492334E-01      0.24174498E-01      0.42444927E-01      0.71049789E-01     -0.19662901E+00      0.52427513E-03     -0.52925890E-02      0.67272341E-02     -0.67850340E-02     -0.10479101E-01      0.12500799E-02     -0.51076982E-02     -0.16429181E-01      0.26409056E-03     -0.36329691E-02     -0.14249670E-02     -0.41575279E-02     -0.32404599E-02      0.33944334E-02     -0.70755185E-02     -0.67552237E-02      0.57479032E-04     -0.22488728E-02      0.18507640E-03     -0.13070916E-02     -0.45537822E-02      0.28532730E-02     -0.28360816E-02     -0.29981278E-02
