#############################################################################################################
# EtaMAID2016h eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
############################################################################################################# 
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 3862.0   -0.083363  -0.021772    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027921  -0.006076    0.000000   0.000000   -0.033239  -0.015680    0.007316   0.023194   -0.019190   0.002212   -0.025879  -0.001631   -0.024941  -0.002430    0.014365  -0.011106   -0.013072   0.001532   -0.025783  -0.007690   -0.020274   0.005193   -0.000163  -0.010133   -0.013527   0.004708   -0.024884  -0.007479   -0.009762   0.008956   -0.005429  -0.010480   -0.011067   0.004688   -0.014740   0.003284   -0.007808   0.007375   -0.008070  -0.006123
 3867.0   -0.083074  -0.021604    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027825  -0.006021    0.000000   0.000000   -0.033155  -0.015587    0.007407   0.023039   -0.019107   0.002215   -0.025783  -0.001598   -0.024849  -0.002409    0.014332  -0.011054   -0.013017   0.001533   -0.025669  -0.007637   -0.020195   0.005162   -0.000139  -0.010088   -0.013475   0.004686   -0.024770  -0.007437   -0.009742   0.008909   -0.005374  -0.010437   -0.011034   0.004663   -0.014690   0.003270   -0.007799   0.007337   -0.008006  -0.006109
 3872.0   -0.082785  -0.021437    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027729  -0.005966    0.000000   0.000000   -0.033072  -0.015495    0.007496   0.022885   -0.019025   0.002217   -0.025687  -0.001565   -0.024757  -0.002387    0.014299  -0.011003   -0.012963   0.001534   -0.025556  -0.007585   -0.020117   0.005132   -0.000114  -0.010043   -0.013423   0.004664   -0.024656  -0.007395   -0.009722   0.008863   -0.005320  -0.010394   -0.011001   0.004639   -0.014641   0.003257   -0.007791   0.007300   -0.007941  -0.006096
 3877.0   -0.082498  -0.021271    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027634  -0.005911    0.000000   0.000000   -0.032989  -0.015403    0.007585   0.022732   -0.018943   0.002220   -0.025591  -0.001532   -0.024666  -0.002366    0.014267  -0.010952   -0.012909   0.001535   -0.025444  -0.007533   -0.020039   0.005102   -0.000089  -0.009999   -0.013371   0.004642   -0.024542  -0.007353   -0.009702   0.008817   -0.005266  -0.010351   -0.010968   0.004615   -0.014591   0.003244   -0.007782   0.007263   -0.007878  -0.006082
 3882.0   -0.082212  -0.021106    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027540  -0.005857    0.000000   0.000000   -0.032906  -0.015312    0.007673   0.022580   -0.018862   0.002223   -0.025497  -0.001499   -0.024576  -0.002344    0.014235  -0.010902   -0.012856   0.001537   -0.025332  -0.007482   -0.019961   0.005072   -0.000065  -0.009955   -0.013319   0.004620   -0.024430  -0.007312   -0.009681   0.008771   -0.005213  -0.010308   -0.010935   0.004591   -0.014542   0.003231   -0.007774   0.007226   -0.007815  -0.006068
 3887.0   -0.081928  -0.020943    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027446  -0.005803    0.000000   0.000000   -0.032824  -0.015221    0.007760   0.022430   -0.018782   0.002225   -0.025403  -0.001466   -0.024486  -0.002323    0.014203  -0.010852   -0.012803   0.001538   -0.025221  -0.007431   -0.019884   0.005043   -0.000041  -0.009911   -0.013268   0.004598   -0.024318  -0.007270   -0.009661   0.008726   -0.005160  -0.010266   -0.010902   0.004568   -0.014493   0.003218   -0.007765   0.007190   -0.007752  -0.006054
 3892.0   -0.081645  -0.020780    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027352  -0.005749    0.000000   0.000000   -0.032741  -0.015131    0.007846   0.022280   -0.018702   0.002228   -0.025309  -0.001434   -0.024397  -0.002302    0.014172  -0.010802   -0.012750   0.001539   -0.025111  -0.007380   -0.019807   0.005013   -0.000017  -0.009867   -0.013217   0.004577   -0.024206  -0.007229   -0.009640   0.008680   -0.005108  -0.010224   -0.010869   0.004544   -0.014443   0.003205   -0.007756   0.007153   -0.007690  -0.006040
 3897.0   -0.081363  -0.020619    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027260  -0.005696    0.000000   0.000000   -0.032659  -0.015042    0.007931   0.022131   -0.018623   0.002230   -0.025217  -0.001402   -0.024308  -0.002281    0.014141  -0.010753   -0.012697   0.001540   -0.025001  -0.007330   -0.019731   0.004985    0.000007  -0.009824   -0.013166   0.004556   -0.024096  -0.007189   -0.009620   0.008636   -0.005057  -0.010182   -0.010836   0.004521   -0.014394   0.003192   -0.007746   0.007117   -0.007628  -0.006026
 3902.0   -0.081082  -0.020458    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027167  -0.005643    0.000000   0.000000   -0.032577  -0.014952    0.008015   0.021982   -0.018544   0.002233   -0.025125  -0.001370   -0.024220  -0.002259    0.014110  -0.010704   -0.012644   0.001541   -0.024893  -0.007280   -0.019655   0.004956    0.000031  -0.009781   -0.013115   0.004535   -0.023986  -0.007148   -0.009599   0.008591   -0.005005  -0.010140   -0.010803   0.004498   -0.014345   0.003180   -0.007737   0.007081   -0.007567  -0.006012
 3907.0   -0.080802  -0.020299    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.027076  -0.005591    0.000000   0.000000   -0.032496  -0.014864    0.008098   0.021835   -0.018466   0.002236   -0.025033  -0.001338   -0.024132  -0.002238    0.014079  -0.010656   -0.012592   0.001542   -0.024785  -0.007230   -0.019579   0.004928    0.000054  -0.009738   -0.013064   0.004514   -0.023876  -0.007108   -0.009579   0.008547   -0.004954  -0.010098   -0.010770   0.004475   -0.014297   0.003167   -0.007728   0.007046   -0.007506  -0.005998
 3912.0   -0.080524  -0.020141    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026985  -0.005538    0.000000   0.000000   -0.032415  -0.014776    0.008180   0.021689   -0.018388   0.002238   -0.024943  -0.001307   -0.024045  -0.002217    0.014048  -0.010608   -0.012540   0.001543   -0.024677  -0.007180   -0.019504   0.004900    0.000077  -0.009696   -0.013014   0.004493   -0.023768  -0.007068   -0.009558   0.008503   -0.004904  -0.010057   -0.010737   0.004453   -0.014248   0.003155   -0.007718   0.007010   -0.007446  -0.005984
 3917.0   -0.080247  -0.019984    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026894  -0.005487    0.000000   0.000000   -0.032333  -0.014688    0.008262   0.021544   -0.018311   0.002241   -0.024852  -0.001276   -0.023958  -0.002197    0.014018  -0.010560   -0.012489   0.001544   -0.024571  -0.007131   -0.019430   0.004872    0.000100  -0.009654   -0.012963   0.004473   -0.023659  -0.007028   -0.009538   0.008460   -0.004854  -0.010015   -0.010704   0.004430   -0.014199   0.003143   -0.007708   0.006975   -0.007386  -0.005970
 3922.0   -0.079971  -0.019828    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026804  -0.005435    0.000000   0.000000   -0.032253  -0.014601    0.008343   0.021400   -0.018235   0.002243   -0.024763  -0.001245   -0.023872  -0.002176    0.013988  -0.010513   -0.012437   0.001545   -0.024464  -0.007082   -0.019356   0.004845    0.000123  -0.009612   -0.012913   0.004452   -0.023552  -0.006988   -0.009517   0.008417   -0.004805  -0.009974   -0.010672   0.004408   -0.014151   0.003130   -0.007699   0.006940   -0.007327  -0.005956
 3927.0   -0.079697  -0.019673    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026714  -0.005384    0.000000   0.000000   -0.032172  -0.014514    0.008422   0.021256   -0.018159   0.002246   -0.024674  -0.001214   -0.023787  -0.002155    0.013958  -0.010466   -0.012386   0.001547   -0.024359  -0.007034   -0.019282   0.004817    0.000146  -0.009570   -0.012863   0.004432   -0.023445  -0.006949   -0.009497   0.008374   -0.004755  -0.009933   -0.010639   0.004386   -0.014103   0.003118   -0.007689   0.006905   -0.007268  -0.005942
 3932.0   -0.079423  -0.019519    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026625  -0.005333    0.000000   0.000000   -0.032092  -0.014428    0.008501   0.021114   -0.018083   0.002249   -0.024586  -0.001183   -0.023701  -0.002134    0.013929  -0.010420   -0.012336   0.001548   -0.024254  -0.006986   -0.019209   0.004791    0.000168  -0.009529   -0.012814   0.004412   -0.023339  -0.006910   -0.009476   0.008331   -0.004707  -0.009893   -0.010606   0.004364   -0.014054   0.003106   -0.007678   0.006871   -0.007210  -0.005927
 3937.0   -0.079151  -0.019366    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026537  -0.005283    0.000000   0.000000   -0.032012  -0.014342    0.008579   0.020972   -0.018008   0.002251   -0.024498  -0.001153   -0.023617  -0.002114    0.013899  -0.010374   -0.012285   0.001549   -0.024150  -0.006938   -0.019136   0.004764    0.000190  -0.009487   -0.012764   0.004393   -0.023233  -0.006871   -0.009455   0.008289   -0.004659  -0.009852   -0.010573   0.004342   -0.014006   0.003094   -0.007668   0.006836   -0.007152  -0.005913
 3942.0   -0.078880  -0.019215    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026449  -0.005233    0.000000   0.000000   -0.031932  -0.014256    0.008657   0.020832   -0.017934   0.002254   -0.024411  -0.001122   -0.023533  -0.002093    0.013870  -0.010328   -0.012235   0.001550   -0.024047  -0.006890   -0.019063   0.004738    0.000213  -0.009446   -0.012715   0.004373   -0.023129  -0.006832   -0.009435   0.008247   -0.004611  -0.009812   -0.010541   0.004320   -0.013959   0.003083   -0.007658   0.006802   -0.007095  -0.005899
 3947.0   -0.078611  -0.019064    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026362  -0.005183    0.000000   0.000000   -0.031852  -0.014172    0.008733   0.020692   -0.017860   0.002256   -0.024324  -0.001092   -0.023449  -0.002073    0.013841  -0.010283   -0.012185   0.001551   -0.023944  -0.006843   -0.018991   0.004711    0.000235  -0.009406   -0.012666   0.004353   -0.023024  -0.006794   -0.009414   0.008206   -0.004563  -0.009772   -0.010508   0.004299   -0.013911   0.003071   -0.007648   0.006768   -0.007038  -0.005884
 3952.0   -0.078342  -0.018914    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026275  -0.005133    0.000000   0.000000   -0.031773  -0.014087    0.008809   0.020553   -0.017786   0.002259   -0.024238  -0.001062   -0.023366  -0.002052    0.013812  -0.010237   -0.012136   0.001552   -0.023842  -0.006796   -0.018920   0.004686    0.000256  -0.009365   -0.012617   0.004334   -0.022921  -0.006755   -0.009393   0.008164   -0.004516  -0.009732   -0.010476   0.004277   -0.013863   0.003060   -0.007637   0.006734   -0.006981  -0.005870
 3957.0   -0.078075  -0.018766    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026188  -0.005084    0.000000   0.000000   -0.031694  -0.014003    0.008883   0.020415   -0.017713   0.002261   -0.024153  -0.001033   -0.023283  -0.002032    0.013784  -0.010193   -0.012086   0.001554   -0.023741  -0.006749   -0.018848   0.004660    0.000278  -0.009325   -0.012568   0.004315   -0.022817  -0.006717   -0.009372   0.008123   -0.004470  -0.009692   -0.010443   0.004256   -0.013816   0.003048   -0.007626   0.006701   -0.006925  -0.005855
 3962.0   -0.077809  -0.018618    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026102  -0.005035    0.000000   0.000000   -0.031615  -0.013920    0.008957   0.020278   -0.017641   0.002264   -0.024068  -0.001003   -0.023201  -0.002012    0.013755  -0.010148   -0.012037   0.001555   -0.023640  -0.006703   -0.018778   0.004635    0.000300  -0.009285   -0.012520   0.004296   -0.022715  -0.006680   -0.009352   0.008083   -0.004424  -0.009652   -0.010411   0.004235   -0.013768   0.003037   -0.007616   0.006667   -0.006870  -0.005841
 3967.0   -0.077544  -0.018471    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.026017  -0.004987    0.000000   0.000000   -0.031536  -0.013837    0.009031   0.020142   -0.017569   0.002267   -0.023984  -0.000974   -0.023120  -0.001992    0.013727  -0.010104   -0.011989   0.001556   -0.023540  -0.006657   -0.018707   0.004610    0.000321  -0.009245   -0.012472   0.004277   -0.022613  -0.006642   -0.009331   0.008042   -0.004378  -0.009613   -0.010378   0.004215   -0.013721   0.003025   -0.007605   0.006634   -0.006814  -0.005826
 3972.0   -0.077280  -0.018326    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025932  -0.004939    0.000000   0.000000   -0.031458  -0.013754    0.009103   0.020007   -0.017497   0.002269   -0.023900  -0.000945   -0.023038  -0.001972    0.013699  -0.010061   -0.011940   0.001557   -0.023440  -0.006611   -0.018637   0.004585    0.000342  -0.009206   -0.012423   0.004259   -0.022512  -0.006605   -0.009310   0.008002   -0.004333  -0.009573   -0.010346   0.004194   -0.013674   0.003014   -0.007594   0.006601   -0.006760  -0.005812
 3977.0   -0.077017  -0.018181    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025847  -0.004891    0.000000   0.000000   -0.031380  -0.013672    0.009175   0.019872   -0.017426   0.002272   -0.023817  -0.000916   -0.022958  -0.001952    0.013671  -0.010017   -0.011892   0.001558   -0.023341  -0.006565   -0.018568   0.004560    0.000363  -0.009167   -0.012376   0.004240   -0.022411  -0.006567   -0.009289   0.007962   -0.004288  -0.009534   -0.010313   0.004174   -0.013627   0.003003   -0.007583   0.006568   -0.006705  -0.005797
 3982.0   -0.076756  -0.018038    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025763  -0.004843    0.000000   0.000000   -0.031302  -0.013590    0.009245   0.019738   -0.017356   0.002274   -0.023734  -0.000887   -0.022877  -0.001932    0.013643  -0.009974   -0.011844   0.001560   -0.023243  -0.006520   -0.018499   0.004536    0.000384  -0.009128   -0.012328   0.004222   -0.022311  -0.006530   -0.009269   0.007923   -0.004243  -0.009495   -0.010281   0.004153   -0.013580   0.002992   -0.007572   0.006536   -0.006652  -0.005782
 3987.0   -0.076495  -0.017895    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025680  -0.004796    0.000000   0.000000   -0.031224  -0.013509    0.009315   0.019605   -0.017286   0.002277   -0.023652  -0.000858   -0.022798  -0.001912    0.013616  -0.009931   -0.011796   0.001561   -0.023145  -0.006475   -0.018430   0.004512    0.000405  -0.009089   -0.012280   0.004204   -0.022211  -0.006494   -0.009248   0.007883   -0.004199  -0.009457   -0.010249   0.004133   -0.013534   0.002981   -0.007560   0.006503   -0.006598  -0.005768
 3992.0   -0.076236  -0.017753    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025597  -0.004749    0.000000   0.000000   -0.031147  -0.013428    0.009385   0.019473   -0.017216   0.002279   -0.023570  -0.000830   -0.022718  -0.001893    0.013589  -0.009889   -0.011749   0.001562   -0.023048  -0.006430   -0.018361   0.004488    0.000425  -0.009051   -0.012233   0.004186   -0.022112  -0.006457   -0.009227   0.007845   -0.004155  -0.009418   -0.010217   0.004113   -0.013487   0.002971   -0.007549   0.006471   -0.006545  -0.005753
 3997.0   -0.075978  -0.017613    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025514  -0.004703    0.000000   0.000000   -0.031069  -0.013348    0.009453   0.019342   -0.017147   0.002282   -0.023489  -0.000802   -0.022639  -0.001873    0.013562  -0.009847   -0.011702   0.001563   -0.022952  -0.006386   -0.018293   0.004465    0.000446  -0.009012   -0.012186   0.004168   -0.022014  -0.006421   -0.009206   0.007806   -0.004112  -0.009380   -0.010185   0.004093   -0.013441   0.002960   -0.007538   0.006439   -0.006492  -0.005738
 4002.0   -0.075721  -0.017473    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025432  -0.004656    0.000000   0.000000   -0.030992  -0.013268    0.009521   0.019212   -0.017079   0.002284   -0.023409  -0.000774   -0.022561  -0.001853    0.013535  -0.009805   -0.011655   0.001564   -0.022856  -0.006342   -0.018226   0.004441    0.000466  -0.008974   -0.012139   0.004150   -0.021916  -0.006385   -0.009186   0.007767   -0.004069  -0.009342   -0.010152   0.004074   -0.013395   0.002949   -0.007526   0.006408   -0.006440  -0.005723
 4007.0   -0.075465  -0.017334    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025350  -0.004610    0.000000   0.000000   -0.030916  -0.013188    0.009588   0.019082   -0.017010   0.002286   -0.023329  -0.000746   -0.022483  -0.001834    0.013508  -0.009764   -0.011608   0.001566   -0.022761  -0.006298   -0.018158   0.004418    0.000486  -0.008937   -0.012093   0.004133   -0.021819  -0.006349   -0.009165   0.007729   -0.004026  -0.009304   -0.010120   0.004054   -0.013348   0.002939   -0.007514   0.006376   -0.006389  -0.005709
 4012.0   -0.075210  -0.017197    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025269  -0.004565    0.000000   0.000000   -0.030839  -0.013109    0.009654   0.018954   -0.016943   0.002289   -0.023249  -0.000719   -0.022405  -0.001814    0.013481  -0.009723   -0.011562   0.001567   -0.022666  -0.006254   -0.018092   0.004396    0.000506  -0.008899   -0.012046   0.004115   -0.021722  -0.006313   -0.009144   0.007691   -0.003984  -0.009266   -0.010088   0.004035   -0.013303   0.002928   -0.007503   0.006345   -0.006337  -0.005694
 4017.0   -0.074956  -0.017060    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025188  -0.004519    0.000000   0.000000   -0.030763  -0.013031    0.009719   0.018826   -0.016875   0.002291   -0.023170  -0.000691   -0.022328  -0.001795    0.013455  -0.009682   -0.011516   0.001568   -0.022572  -0.006211   -0.018025   0.004373    0.000526  -0.008862   -0.012000   0.004098   -0.021626  -0.006278   -0.009123   0.007654   -0.003942  -0.009228   -0.010057   0.004016   -0.013257   0.002918   -0.007491   0.006313   -0.006286  -0.005679
 4022.0   -0.074704  -0.016924    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025108  -0.004474    0.000000   0.000000   -0.030687  -0.012953    0.009784   0.018699   -0.016809   0.002294   -0.023091  -0.000664   -0.022251  -0.001776    0.013429  -0.009642   -0.011470   0.001569   -0.022479  -0.006168   -0.017959   0.004351    0.000546  -0.008825   -0.011954   0.004081   -0.021530  -0.006242   -0.009103   0.007617   -0.003900  -0.009191   -0.010025   0.003996   -0.013211   0.002908   -0.007479   0.006282   -0.006236  -0.005664
 4027.0   -0.074452  -0.016789    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.025028  -0.004430    0.000000   0.000000   -0.030611  -0.012875    0.009848   0.018572   -0.016742   0.002296   -0.023013  -0.000637   -0.022175  -0.001757    0.013402  -0.009601   -0.011424   0.001571   -0.022386  -0.006125   -0.017893   0.004328    0.000565  -0.008788   -0.011908   0.004064   -0.021435  -0.006207   -0.009082   0.007579   -0.003859  -0.009154   -0.009993   0.003978   -0.013166   0.002898   -0.007467   0.006252   -0.006185  -0.005649
 4032.0   -0.074202  -0.016655    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024948  -0.004385    0.000000   0.000000   -0.030535  -0.012797    0.009911   0.018447   -0.016676   0.002299   -0.022936  -0.000610   -0.022099  -0.001738    0.013376  -0.009562   -0.011379   0.001572   -0.022294  -0.006083   -0.017828   0.004306    0.000585  -0.008751   -0.011862   0.004047   -0.021341  -0.006172   -0.009061   0.007543   -0.003818  -0.009117   -0.009961   0.003959   -0.013120   0.002887   -0.007455   0.006221   -0.006136  -0.005635
 4037.0   -0.073953  -0.016521    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024869  -0.004341    0.000000   0.000000   -0.030459  -0.012721    0.009974   0.018322   -0.016611   0.002301   -0.022858  -0.000583   -0.022023  -0.001719    0.013351  -0.009522   -0.011334   0.001573   -0.022202  -0.006040   -0.017763   0.004285    0.000604  -0.008715   -0.011817   0.004030   -0.021247  -0.006138   -0.009040   0.007506   -0.003778  -0.009080   -0.009929   0.003940   -0.013075   0.002877   -0.007443   0.006191   -0.006086  -0.005620
 4042.0   -0.073704  -0.016389    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024791  -0.004297    0.000000   0.000000   -0.030384  -0.012644    0.010035   0.018198   -0.016546   0.002303   -0.022782  -0.000557   -0.021948  -0.001700    0.013325  -0.009483   -0.011289   0.001574   -0.022111  -0.005998   -0.017698   0.004263    0.000623  -0.008679   -0.011771   0.004014   -0.021154  -0.006103   -0.009020   0.007470   -0.003738  -0.009043   -0.009898   0.003922   -0.013030   0.002868   -0.007431   0.006160   -0.006037  -0.005605
 4047.0   -0.073457  -0.016258    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024713  -0.004253    0.000000   0.000000   -0.030309  -0.012568    0.010096   0.018075   -0.016481   0.002306   -0.022706  -0.000530   -0.021874  -0.001681    0.013299  -0.009444   -0.011244   0.001576   -0.022020  -0.005957   -0.017634   0.004242    0.000642  -0.008643   -0.011726   0.003997   -0.021061  -0.006069   -0.008999   0.007434   -0.003698  -0.009007   -0.009866   0.003903   -0.012985   0.002858   -0.007419   0.006130   -0.005989  -0.005590
 4052.0   -0.073211  -0.016127    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024635  -0.004210    0.000000   0.000000   -0.030234  -0.012492    0.010157   0.017952   -0.016417   0.002308   -0.022630  -0.000504   -0.021799  -0.001662    0.013274  -0.009405   -0.011200   0.001577   -0.021930  -0.005915   -0.017570   0.004221    0.000661  -0.008607   -0.011681   0.003981   -0.020968  -0.006035   -0.008978   0.007398   -0.003658  -0.008970   -0.009835   0.003885   -0.012940   0.002848   -0.007407   0.006100   -0.005940  -0.005575
 4057.0   -0.072966  -0.015998    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024557  -0.004167    0.000000   0.000000   -0.030160  -0.012417    0.010217   0.017831   -0.016353   0.002310   -0.022555  -0.000478   -0.021725  -0.001643    0.013249  -0.009367   -0.011156   0.001578   -0.021841  -0.005874   -0.017507   0.004200    0.000680  -0.008571   -0.011637   0.003965   -0.020877  -0.006001   -0.008957   0.007363   -0.003619  -0.008934   -0.009803   0.003867   -0.012896   0.002838   -0.007394   0.006071   -0.005892  -0.005560
 4062.0   -0.072722  -0.015869    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024480  -0.004124    0.000000   0.000000   -0.030085  -0.012342    0.010276   0.017710   -0.016290   0.002313   -0.022480  -0.000452   -0.021652  -0.001625    0.013224  -0.009329   -0.011112   0.001579   -0.021752  -0.005833   -0.017444   0.004179    0.000698  -0.008536   -0.011592   0.003949   -0.020785  -0.005967   -0.008937   0.007327   -0.003580  -0.008898   -0.009772   0.003849   -0.012851   0.002829   -0.007382   0.006041   -0.005845  -0.005545
 4067.0   -0.072479  -0.015741    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024404  -0.004082    0.000000   0.000000   -0.030011  -0.012268    0.010334   0.017590   -0.016227   0.002315   -0.022405  -0.000427   -0.021579  -0.001606    0.013199  -0.009291   -0.011069   0.001580   -0.021663  -0.005793   -0.017381   0.004159    0.000717  -0.008501   -0.011548   0.003933   -0.020695  -0.005934   -0.008916   0.007293   -0.003542  -0.008862   -0.009741   0.003831   -0.012807   0.002819   -0.007370   0.006012   -0.005798  -0.005530
 4072.0   -0.072237  -0.015614    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024328  -0.004040    0.000000   0.000000   -0.029937  -0.012194    0.010391   0.017470   -0.016164   0.002317   -0.022332  -0.000401   -0.021506  -0.001588    0.013174  -0.009253   -0.011025   0.001582   -0.021576  -0.005752   -0.017318   0.004138    0.000735  -0.008466   -0.011504   0.003917   -0.020605  -0.005900   -0.008895   0.007258   -0.003504  -0.008826   -0.009709   0.003814   -0.012763   0.002810   -0.007357   0.005983   -0.005751  -0.005515
 4077.0   -0.071996  -0.015488    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024252  -0.003998    0.000000   0.000000   -0.029863  -0.012120    0.010448   0.017352   -0.016102   0.002320   -0.022258  -0.000376   -0.021434  -0.001569    0.013149  -0.009216   -0.010982   0.001583   -0.021488  -0.005712   -0.017256   0.004118    0.000753  -0.008431   -0.011460   0.003902   -0.020515  -0.005867   -0.008875   0.007223   -0.003466  -0.008791   -0.009678   0.003796   -0.012719   0.002800   -0.007345   0.005954   -0.005705  -0.005500
 4082.0   -0.071756  -0.015363    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024176  -0.003956    0.000000   0.000000   -0.029789  -0.012047    0.010505   0.017234   -0.016040   0.002322   -0.022185  -0.000351   -0.021362  -0.001551    0.013125  -0.009179   -0.010939   0.001584   -0.021402  -0.005672   -0.017194   0.004098    0.000771  -0.008397   -0.011416   0.003886   -0.020426  -0.005834   -0.008854   0.007189   -0.003428  -0.008756   -0.009647   0.003779   -0.012675   0.002791   -0.007332   0.005925   -0.005658  -0.005485
 4087.0   -0.071518  -0.015238    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024101  -0.003915    0.000000   0.000000   -0.029716  -0.011974    0.010560   0.017117   -0.015979   0.002324   -0.022112  -0.000326   -0.021290  -0.001533    0.013100  -0.009142   -0.010897   0.001585   -0.021315  -0.005632   -0.017133   0.004079    0.000789  -0.008362   -0.011372   0.003871   -0.020337  -0.005801   -0.008834   0.007155   -0.003391  -0.008721   -0.009616   0.003762   -0.012631   0.002782   -0.007319   0.005896   -0.005613  -0.005470
 4092.0   -0.071280  -0.015114    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.024027  -0.003874    0.000000   0.000000   -0.029643  -0.011902    0.010615   0.017000   -0.015918   0.002326   -0.022040  -0.000301   -0.021219  -0.001515    0.013076  -0.009106   -0.010854   0.001587   -0.021230  -0.005593   -0.017072   0.004059    0.000807  -0.008328   -0.011329   0.003856   -0.020249  -0.005769   -0.008813   0.007121   -0.003354  -0.008686   -0.009585   0.003745   -0.012588   0.002772   -0.007307   0.005868   -0.005567  -0.005456
 4097.0   -0.071043  -0.014992    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023953  -0.003833    0.000000   0.000000   -0.029570  -0.011830    0.010669   0.016885   -0.015857   0.002329   -0.021968  -0.000276   -0.021148  -0.001497    0.013052  -0.009070   -0.010812   0.001588   -0.021145  -0.005554   -0.017011   0.004040    0.000825  -0.008295   -0.011286   0.003841   -0.020161  -0.005736   -0.008793   0.007088   -0.003317  -0.008651   -0.009554   0.003728   -0.012544   0.002763   -0.007294   0.005840   -0.005522  -0.005441
 4102.0   -0.070807  -0.014870    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.023879  -0.003793    0.000000   0.000000   -0.029497  -0.011758    0.010723   0.016770   -0.015797   0.002331   -0.021897  -0.000252   -0.021078  -0.001479    0.013028  -0.009034   -0.010770   0.001589   -0.021060  -0.005515   -0.016951   0.004021    0.000842  -0.008261   -0.011243   0.003826   -0.020074  -0.005704   -0.008772   0.007055   -0.003281  -0.008616   -0.009524   0.003711   -0.012501   0.002754   -0.007281   0.005812   -0.005478  -0.005426
